time,travel time,sample count
2019-03-04 00:00:00,2.15,47
2019-02-15 21:00:00,2.31,48
2019-02-23 19:00:00,2.44,30
2019-02-26 17:00:00,3.04,60
2019-02-25 18:00:00,2.4,60
2019-03-06 02:00:00,2.17,60
2019-03-04 18:00:00,2.99,19
2019-02-16 17:00:00,2.85,56
2019-02-16 23:00:00,2.19,54
2019-02-13 14:00:00,2.38,52
2019-02-25 22:00:00,2.25,60
2019-02-18 17:00:00,3.72,47
2019-02-21 11:00:00,3.74,33
2019-02-25 00:00:00,2.14,30
2019-02-24 09:00:00,2.22,60
2019-03-08 16:00:00,2.35,1
2019-03-07 19:00:00,2.29,1
2019-02-22 12:00:00,3.5,30
2019-02-22 00:00:00,2.14,30
2019-02-23 22:00:00,2.23,30
2019-03-04 06:00:00,2.69,60
2019-02-23 00:00:00,2.19,60
2019-02-16 07:00:00,2.15,53
2019-02-23 16:00:00,3.2,30
2019-02-18 18:00:00,2.53,44
2019-02-15 07:00:00,4.83,54
2019-03-05 13:00:00,3.21,60
2019-02-12 23:00:00,1.46,50
2019-03-02 22:00:00,2.19,30
2019-02-21 03:00:00,2.11,27
2019-02-17 22:00:00,2.15,15
2019-02-27 15:00:00,2.23,59
2019-02-22 06:00:00,3.1,30
2019-03-07 15:00:00,3.06,8
2019-02-10 04:00:00,2.26,59
2019-03-07 23:00:00,0.95,5
2019-03-08 01:00:00,2.15,30
2019-02-24 07:00:00,2.16,60
2019-02-25 10:00:00,2.38,60
2019-03-01 10:00:00,3.08,60
2019-03-09 22:00:00,1.34,19
2019-02-12 20:00:00,2.35,56
2019-02-18 07:00:00,2.39,44
2019-02-17 16:00:00,2.28,43
2019-02-23 10:00:00,2.28,60
2019-02-17 02:00:00,2.22,56
2019-03-01 12:00:00,3.92,60
2019-03-07 12:00:00,3.17,30
2019-02-14 02:00:00,2.16,53
2019-02-23 02:00:00,2.17,60
2019-03-09 15:00:00,0.8,6
2019-02-18 09:00:00,2.3,54
2019-02-17 06:00:00,2.12,54
2019-02-18 15:00:00,2.8,54
2019-03-01 09:00:00,4.47,58
2019-02-23 05:00:00,2.1,60
2019-02-24 05:00:00,2.16,60
2019-02-11 09:00:00,3.37,56
2019-02-21 19:00:00,2.05,28
2019-02-25 04:00:00,2.16,52
2019-02-25 23:00:00,2.25,60
2019-02-18 08:00:00,2.36,48
2019-03-09 02:00:00,2.21,29
2019-02-26 21:00:00,2.2,49
2019-02-14 04:00:00,2.09,52
2019-02-25 14:00:00,2.27,60
2019-02-15 12:00:00,3.17,51
2019-03-09 01:00:00,2.19,30
2019-02-17 05:00:00,2.13,48
2019-03-01 00:00:00,2.2,51
2019-02-19 01:00:00,2.18,58
2019-02-20 12:00:00,2.55,29
2019-03-02 15:00:00,3.82,26
2019-02-10 10:00:00,2.24,60
2019-02-20 17:00:00,3.6,26
2019-02-22 19:00:00,2.49,60
2019-03-03 17:00:00,4.11,31
2019-02-17 19:00:00,2.23,30
2019-03-09 07:00:00,2.11,28
2019-02-22 03:00:00,2.1,30
2019-02-12 05:00:00,2.52,61
2019-02-21 01:00:00,2.18,26
2019-03-01 19:00:00,2.47,31
2019-03-03 20:00:00,2.21,26
2019-03-04 01:00:00,2.17,60
2019-02-15 10:00:00,2.98,57
2019-02-27 01:00:00,2.74,60
2019-03-01 18:00:00,2.54,37
2019-02-10 00:00:00,2.39,59
