time,travel time,sample count
2019-02-18 04:00:00,6.91,441
2019-02-26 14:00:00,7.0,478
2019-03-01 11:00:00,21.84,401
2019-02-27 22:00:00,9.96,394
2019-02-14 02:00:00,10.06,376
2019-02-23 11:00:00,6.69,483
2019-02-23 00:00:00,6.86,466
2019-02-11 18:00:00,9.56,420
2019-02-08 17:00:00,11.87,423
2019-02-19 03:00:00,6.73,427
2019-02-24 09:00:00,6.78,466
2019-02-13 22:00:00,9.3,416
2019-02-07 08:00:00,9.31,418
2019-02-27 14:00:00,9.32,408
2019-02-09 10:00:00,13.43,403
2019-02-20 06:00:00,7.16,472
2019-02-09 06:00:00,23.24,408
2019-02-16 01:00:00,8.27,448
2019-02-17 17:00:00,6.73,483
2019-02-04 21:00:00,10.58,411
2019-02-26 11:00:00,6.84,483
2019-02-15 00:00:00,7.4,463
2019-02-12 19:00:00,9.51,421
2019-02-20 01:00:00,9.1,450
2019-02-19 06:00:00,7.04,474
2019-02-03 00:00:00,8.83,274
2019-02-23 22:00:00,7.33,475
2019-02-23 10:00:00,6.86,480
2019-02-19 12:00:00,6.73,480
2019-02-16 20:00:00,7.46,478
2019-02-03 07:00:00,8.96,340
2019-02-22 15:00:00,10.76,484
2019-02-07 09:00:00,9.97,419
2019-02-23 01:00:00,7.16,450
2019-02-15 10:00:00,6.76,482
2019-02-14 03:00:00,9.4,393
2019-02-16 03:00:00,6.75,429
2019-02-28 09:00:00,9.18,403
2019-02-09 11:00:00,12.54,381
2019-02-21 22:00:00,6.71,478
2019-02-20 07:00:00,6.88,484
2019-02-03 22:00:00,9.73,416
2019-02-26 01:00:00,11.52,458
2019-02-12 14:00:00,9.95,424
2019-02-10 13:00:00,9.39,421
2019-02-21 16:00:00,12.46,484
2019-02-26 17:00:00,11.6,361
2019-02-10 16:00:00,10.78,421
2019-02-27 04:00:00,6.83,439
2019-02-08 22:00:00,9.36,415
2019-02-20 08:00:00,6.72,480
2019-02-08 02:00:00,9.64,384
2019-02-23 13:00:00,7.08,480
2019-02-26 04:00:00,6.82,451
2019-02-10 02:00:00,9.69,336
2019-02-11 17:00:00,9.8,424
2019-02-25 16:00:00,6.45,484
2019-02-13 21:00:00,9.44,413
2019-02-25 09:00:00,6.87,480
2019-02-19 20:00:00,7.13,481
2019-02-06 01:00:00,9.6,392
2019-02-08 18:00:00,11.22,422
2019-02-03 06:00:00,9.75,333
2019-02-13 16:00:00,10.51,420
2019-02-21 09:00:00,6.87,483
2019-02-23 09:00:00,6.8,481
2019-02-09 02:00:00,12.72,364
2019-02-17 05:00:00,7.74,423
2019-02-16 18:00:00,7.04,477
2019-02-25 14:00:00,6.9,484
2019-02-11 02:00:00,9.92,346
2019-02-04 00:00:00,9.32,391
2019-02-22 03:00:00,6.49,449
2019-02-24 19:00:00,7.55,471
2019-02-13 13:00:00,9.48,418
2019-02-07 14:00:00,11.16,424
